,交易时间,月份,来源,收/支,支付状态,类型,交易对方,商品,金额,逻辑1,逻辑2,乘后金额
1932,2022-11-16 22:37:59,11,支付宝,支出,交易成功,即时到账交易,yoki(张旭华),转账,4000.0,-1,1,-4000.0
1933,2022-11-16 22:35:49,11,支付宝,不计收支,还款成功,即时到账交易,花呗,花呗主动还款-2022年11月账单,375.68,-1,0,-0.0
1934,2022-11-16 12:07:31,11,支付宝,不计收支,退款成功,即时到账交易,上海公共交通卡股份有限公司,退款-3104770012013440508,20.0,-1,0,-0.0
1935,2022-11-16 11:50:43,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,16.8,-1,1,-16.8
1936,2022-11-16 08:20:28,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.34,-1,1,-13.34
1937,2022-11-15 11:59:06,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,7.0,-1,1,-7.0
1938,2022-11-15 11:56:18,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,15.8,-1,1,-15.8
1939,2022-11-15 11:21:29,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
1940,2022-11-15 09:25:21,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.34,-1,1,-13.34
1941,2022-11-15 09:20:23,11,支付宝,不计收支,交易关闭,即时到账交易,上海公共交通卡股份有限公司,3104770012013440508,20.0,-1,0,-0.0
1942,2022-11-14 21:34:24,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,1.0,-1,1,-1.0
1943,2022-11-14 20:04:03,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
1944,2022-11-14 11:52:15,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,16.8,-1,1,-16.8
1945,2022-11-14 10:14:20,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
1946,2022-11-14 08:18:08,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.34,-1,1,-13.34
1947,2022-11-13 20:18:31,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
1948,2022-11-13 20:15:10,11,支付宝,不计收支,交易成功,即时到账交易,华联超市张江店,直接付款商品,4.0,-1,1,-4.0
1949,2022-11-13 13:51:56,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,1.0,-1,1,-1.0
1950,2022-11-12 19:37:24,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,3.0,-1,1,-3.0
1951,2022-11-12 18:46:03,11,支付宝,不计收支,交易成功,即时到账交易,好特卖HotMaxx(龙阳广场),龙阳广场(沪）-条码支付,136.6,-1,1,-136.6
1952,2022-11-12 13:50:18,11,支付宝,不计收支,交易成功,即时到账交易,罗森(中科路店),支付宝支付中科路消费,37.8,-1,1,-37.8
1953,2022-11-11 18:46:33,11,支付宝,支出,交易成功,即时到账交易,上海盒马浦东陆家嘴环路分公司,盒马NB 咸蛋黄梭子蟹 200g等2类商品,31.56,-1,1,-31.56
1954,2022-11-11 18:46:33,11,支付宝,支出,交易成功,即时到账交易,上海盒马浦东陆家嘴环路分公司,阳光玫瑰青提 500g(单果6g起)等3类商品,48.89,-1,1,-48.89
1955,2022-11-11 18:45:03,11,支付宝,不计收支,交易关闭,即时到账交易,上海盒马浦东陆家嘴环路分公司,阳光玫瑰青提 500g(单果6g起)等3类商品,48.89,-1,0,-0.0
1956,2022-11-11 18:45:02,11,支付宝,不计收支,交易关闭,即时到账交易,上海盒马浦东陆家嘴环路分公司,盒马NB 咸蛋黄梭子蟹 200g等2类商品,31.56,-1,0,-0.0
1957,2022-11-11 18:30:31,11,支付宝,不计收支,交易成功,即时到账交易,上海市华联超市张江路店,华联超市张江路店,16.9,-1,1,-16.9
1958,2022-11-11 11:47:26,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,5.0,-1,1,-5.0
1959,2022-11-11 11:45:31,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,13.8,-1,1,-13.8
1960,2022-11-11 08:17:11,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.34,-1,1,-13.34
1961,2022-11-10 20:32:31,11,支付宝,不计收支,交易成功,支付宝担保交易,to**店,【狂欢价】自行车灯夜骑灯USB充电强光手电筒单车前灯骑行装备山地车灯配件 等多件,28.14,-1,1,-28.14
1962,2022-11-10 20:32:31,11,支付宝,不计收支,交易关闭,支付宝担保交易,淘米**店,蓝色灯芯绒衬衫女秋冬季叠穿条纹衬衣设计感小众法式打底内搭上衣,58.66,-1,0,-0.0
1963,2022-11-10 20:32:31,11,支付宝,不计收支,交易成功,支付宝担保交易,de**店,【狂欢价】自行车筐前车筐配件大全折叠电动山地车前置车篮子前挂蓝框车娄子 等多件,64.52,-1,1,-64.52
1964,2022-11-10 20:32:31,11,支付宝,不计收支,交易成功,支付宝担保交易,fl**店,飞科剃须刀官方旗舰店正品刮胡刀电动男士胡须刀充电式智能剃胡刀,128.38,-1,1,-128.38
1965,2022-11-10 11:46:05,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,5.0,-1,1,-5.0
1966,2022-11-10 11:44:31,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,15.8,-1,1,-15.8
1967,2022-11-10 08:17:13,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.34,-1,1,-13.34
1968,2022-11-09 12:16:20,11,支付宝,支出,交易成功,即时到账交易,怪兽充电,怪兽充电宝,2.0,-1,1,-2.0
1969,2022-11-09 11:55:59,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,21.3,-1,1,-21.3
1970,2022-11-09 08:15:45,11,支付宝,不计收支,退款成功,支付宝担保交易,爱尚**店,退款-家用马桶凳子脚踏凳垫脚凳蹲便蹲坑成人儿童脚踩脚踏凳厕所坐便凳,20.8,-1,0,-0.0
1971,2022-11-09 08:14:25,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.34,-1,1,-13.34
1972,2022-11-09 05:12:29,11,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 11.09完成的购买,35.0,-1,1,-35.0
1973,2022-11-08 20:28:12,11,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 11.08完成的购买,9.0,-1,1,-9.0
1974,2022-11-08 11:46:29,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,15.8,-1,1,-15.8
1975,2022-11-07 08:19:58,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.04,-1,1,-13.04
1976,2022-11-07 08:15:54,11,支付宝,不计收支,交易成功,即时到账交易,全家FamilyMart,上海全家购物,16.8,-1,1,-16.8
1977,2022-11-07 01:43:58,11,支付宝,不计收支,交易成功,支付宝担保交易,寂寞**歌,微光V1键帽XDA高度PBT热升华光头哥机械键盘68/84/87/104/108/980,63.66,-1,1,-63.66
1978,2022-11-07 01:43:58,11,支付宝,不计收支,交易成功,支付宝担保交易,鸿图**店,KTT康腾特酒红轴客制化机械键盘轴体水晶热插拔麻将音精润KKT厚润,78.35,-1,1,-78.35
1979,2022-11-05 18:10:40,11,支付宝,不计收支,交易成功,即时到账交易,中国建设银行,提现-实时提现,49.9,-1,1,-49.9
1980,2022-11-05 18:10:23,11,支付宝,不计收支,交易成功,即时到账交易,丘志安,余额宝-转出到余额,50.0,-1,1,-50.0
1981,2022-11-05 14:33:32,11,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,3.0,-1,1,-3.0
1982,2022-11-04 08:20:47,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,14.5,-1,1,-14.5
1983,2022-11-02 11:48:51,11,支付宝,不计收支,交易成功,即时到账交易,纳贤路店,上海全家购物,15.8,-1,1,-15.8
1984,2022-11-02 08:18:09,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.05,-1,1,-13.05
1985,2022-11-01 21:01:21,11,支付宝,不计收支,交易成功,即时到账交易,中国移动,话费充值,20.0,-1,1,-20.0
1986,2022-11-01 11:54:48,11,支付宝,不计收支,交易成功,即时到账交易,酷味乐(纳贤店),酷味乐.纳贤店,28.97,-1,1,-28.97
1987,2022-11-01 09:46:53,11,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.05,-1,1,-13.05
1988,2022-11-01 08:19:53,11,支付宝,不计收支,交易成功,即时到账交易,全家FamilyMart,上海全家购物,14.8,-1,1,-14.8
1989,2022-10-31 08:19:58,10,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.05,-1,1,-13.05
1990,2022-10-30 19:48:33,10,支付宝,不计收支,交易成功,即时到账交易,上海市华联超市张江路店,华联超市张江路店,4.5,-1,1,-4.5
1991,2022-10-30 15:52:36,10,支付宝,不计收支,交易成功,即时到账交易,上海市华联超市张江路店,华联超市张江路店,7.8,-1,1,-7.8
1992,2022-10-29 16:41:43,10,支付宝,不计收支,交易成功,即时到账交易,深圳航空,深圳航空有限责任公司,177.0,-1,1,-177.0
1993,2022-10-29 02:35:32,10,支付宝,不计收支,交易成功,即时到账交易,余额宝,余额宝-自动转入,81.9,-1,1,-81.9
1994,2022-10-28 21:47:30,10,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区百分购便利店,E超市,9.0,-1,1,-9.0
1995,2022-10-28 16:49:27,10,支付宝,收入,交易成功,即时到账交易,淘宝（中国）软件有限公司,基金代发任务。订单编号：2946468888779502201,81.9,1,1,81.9
1996,2022-10-27 13:13:19,10,支付宝,不计收支,交易成功,即时到账交易,上海自如企业管理有限公司,北京自如生活企业管理有限公司,139.21,-1,1,-139.21
1997,2022-10-27 12:44:56,10,支付宝,不计收支,交易关闭,即时到账交易,上海自如企业管理有限公司,北京自如生活企业管理有限公司,224.55,-1,0,-0.0
1998,2022-10-27 11:06:37,10,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,22.0,-1,1,-22.0
1999,2022-10-26 12:28:00,10,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区百分购便利店,E超市,3.0,-1,1,-3.0
2000,2022-10-26 09:34:27,10,支付宝,不计收支,交易成功,支付宝担保交易,中国移动官方旗舰店,手机充值,30.0,-1,1,-30.0
2001,2022-10-26 09:32:27,10,支付宝,不计收支,交易成功,支付宝担保交易,中国移动官方旗舰店,手机充值,30.0,-1,1,-30.0
2002,2022-10-26 09:31:31,10,支付宝,不计收支,交易成功,即时到账交易,中国移动,话费充值,20.0,-1,1,-20.0
2003,2022-10-25 23:30:02,10,支付宝,不计收支,退款成功,即时到账交易,luckincoffee,退款-订单付款,13.05,-1,0,-0.0
2004,2022-10-25 20:35:58,10,支付宝,不计收支,交易成功,即时到账交易,罗森便利店深大西丽店,LAWSON深大西丽店消费,11.0,-1,1,-11.0
2005,2022-10-25 20:02:35,10,支付宝,不计收支,交易成功,即时到账交易,7-Eleven(宝能城),多点订单：13555200122102520023199641443,18.9,-1,1,-18.9
2006,2022-10-24 08:16:09,10,支付宝,不计收支,交易关闭,即时到账交易,luckincoffee,订单付款,13.05,-1,0,-0.0
2007,2022-10-24 08:15:17,10,支付宝,不计收支,交易成功,即时到账交易,全家FamilyMart,上海全家购物,15.8,-1,1,-15.8
2008,2022-10-23 22:48:04,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2009,2022-10-23 01:38:47,10,支付宝,不计收支,交易成功,即时到账交易,上海盒马浦东陆家嘴环路分公司,番茄500g等4类商品,30.2,-1,1,-30.2
2010,2022-10-22 01:17:58,10,支付宝,不计收支,交易关闭,支付宝担保交易,爱尚**店,家用马桶凳子脚踏凳垫脚凳蹲便蹲坑成人儿童脚踩脚踏凳厕所坐便凳,20.8,-1,0,-0.0
2011,2022-10-21 22:50:41,10,支付宝,不计收支,交易成功,即时到账交易,上海市华联超市张江路店,华联超市张江路店,4.0,-1,1,-4.0
2012,2022-10-21 20:02:11,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2013,2022-10-21 18:27:26,10,支付宝,不计收支,交易成功,支付宝担保交易,绿联**店,绿联hdmi高清线连接线2.0显示器屏电视电脑投影仪和机顶盒4k数据hdml信号延长10米5笔记本himi加长视频h,9.9,-1,1,-9.9
2014,2022-10-21 12:09:28,10,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,18.0,-1,1,-18.0
2015,2022-10-21 10:14:59,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2016,2022-10-21 08:18:09,10,支付宝,不计收支,交易成功,即时到账交易,全家FamilyMart,上海全家购物,14.8,-1,1,-14.8
2017,2022-10-21 08:17:50,10,支付宝,不计收支,退款成功,即时到账交易,全家FamilyMart,退款-上海全家购物,58.7,-1,0,-0.0
2018,2022-10-21 08:15:11,10,支付宝,不计收支,交易关闭,即时到账交易,全家FamilyMart,上海全家购物,58.7,-1,0,-0.0
2019,2022-10-20 20:02:58,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2020,2022-10-20 10:14:59,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2021,2022-10-20 08:19:54,10,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.05,-1,1,-13.05
2022,2022-10-20 08:15:35,10,支付宝,不计收支,交易成功,即时到账交易,全家FamilyMart,上海全家购物,14.8,-1,1,-14.8
2023,2022-10-19 22:29:34,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,3.0,-1,1,-3.0
2024,2022-10-19 21:12:01,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,3.0,-1,1,-3.0
2025,2022-10-19 20:14:56,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2026,2022-10-19 19:25:43,10,支付宝,支出,交易成功,即时到账交易,麦当劳,McDonaldsChina,31.0,-1,1,-31.0
2027,2022-10-19 19:22:27,10,支付宝,不计收支,交易关闭,即时到账交易,麦当劳,McDonaldsChina,29.0,-1,0,-0.0
2028,2022-10-19 18:49:49,10,支付宝,支出,交易成功,即时到账交易,杭州菜鸟供应链管理有限公司,菜鸟裹裹-寄件费_2603500122_8203285657502201,8.0,-1,1,-8.0
2029,2022-10-19 10:14:12,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2030,2022-10-19 08:22:46,10,支付宝,不计收支,交易成功,即时到账交易,海趣路二店,上海全家购物,15.8,-1,1,-15.8
2031,2022-10-18 23:45:30,10,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 10.18完成的购买,45.0,-1,1,-45.0
2032,2022-10-18 19:56:29,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2033,2022-10-18 14:40:26,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2034,2022-10-18 12:39:24,10,支付宝,支出,交易成功,支付宝担保交易,朋意**店,门缝密封条门底防风挡风神器卧室房门缝隙防水防虫隔音门贴漏风条 等多件,8.5,-1,1,-8.5
2035,2022-10-18 12:38:36,10,支付宝,不计收支,退款成功,支付宝担保交易,威克**店,退款-门缝门底密封条卧室门缝专用防风防尘隔音神器门窗房门防蟑螂门贴,12.6,-1,0,-0.0
2036,2022-10-18 12:37:42,10,支付宝,支出,交易关闭,支付宝担保交易,威克**店,门缝门底密封条卧室门缝专用防风防尘隔音神器门窗房门防蟑螂门贴,12.6,-1,0,-0.0
2037,2022-10-18 11:37:24,10,支付宝,不计收支,交易关闭,支付宝担保交易,诚**,诚衣乐服男polo衫纯棉长袖衫保罗衫翻领衫秋季新款套头衫休闲男装 等多件,178.0,-1,0,-0.0
2038,2022-10-18 01:23:43,10,支付宝,不计收支,交易成功,支付宝担保交易,家奕**店,洗衣机下水管三头通排水管道地漏接头三通对接器接口分水器二合一 等多件,65.6,-1,1,-65.6
2039,2022-10-17 22:48:04,10,支付宝,不计收支,交易成功,即时到账交易,上海市浦东新区人民医院,浦东新区人民医院移动支付,70.0,-1,1,-70.0
2040,2022-10-17 22:43:19,10,支付宝,不计收支,交易成功,即时到账交易,上海市浦东新区人民医院,浦东新区人民医院移动支付,19.0,-1,1,-19.0
2041,2022-10-17 21:51:55,10,支付宝,不计收支,交易成功,即时到账交易,窗外,收钱码收款,4.0,-1,1,-4.0
2042,2022-10-17 21:31:26,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2043,2022-10-17 20:03:00,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2044,2022-10-17 11:44:52,10,支付宝,不计收支,交易成功,即时到账交易,海趣路二店,上海全家购物,25.5,-1,1,-25.5
2045,2022-10-17 10:14:38,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
2046,2022-10-17 08:26:47,10,支付宝,不计收支,交易成功,支付宝担保交易,威克**店,铝合金门窗密封毛条塑钢窗户缝隙隔音条木门玻璃门缝挡风防尘贴条,12.7,-1,1,-12.7
2047,2022-10-17 08:16:00,10,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.05,-1,1,-13.05
2048,2022-10-17 00:14:55,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海公交,2.0,-1,1,-2.0
